chrom,start,end,summit
chr2,122028205,122028455,122028330
chr2,122028455,122028705,122028580
chr2,122070026,122070276,122070151
chr2,122097729,122097979,122097854
chr2,122102148,122102398,122102273
chr2,122118342,122118592,122118467
chr2,122125724,122125974,122125849
chr2,122126811,122127061,122126936
chr2,122137920,122138170,122138045
chr2,122138186,122138436,122138311
chr2,122147413,122147663,122147538
chr2,122147969,122148219,122148094
chr2,122148590,122148840,122148715
chr2,122155409,122155659,122155534
chr2,122156311,122156561,122156436
chr2,122160746,122160996,122160871
chr2,122164347,122164597,122164472
chr2,122180476,122180726,122180601
chr2,122194718,122194968,122194843
chr2,122234566,122234816,122234691
chr2,122235048,122235298,122235173
chr2,122243904,122244154,122244029
chr2,122298653,122298903,122298778
chr2,122301675,122301925,122301800
chr2,122302635,122302885,122302760
chr2,122312747,122312997,122312872
chr2,122348487,122348737,122348612
chr2,122348820,122349070,122348945
chr2,122369021,122369271,122369146
chr2,122375369,122375619,122375494
chr2,122385195,122385445,122385320
chr2,122440597,122440847,122440722
chr2,122441577,122441827,122441702
chr2,122467308,122467558,122467433
chr2,122467701,122467951,122467826
chr2,122469097,122469347,122469222
chr2,122469396,122469646,122469521
chr2,122558381,122558631,122558506
chr2,122569529,122569779,122569654
chr2,122611153,122611403,122611278
chr2,122629074,122629324,122629199
chr2,122630500,122630750,122630625
chr2,122630874,122631124,122630999
chr2,122637718,122637968,122637843
chr2,122652180,122652430,122652305
chr2,122652462,122652712,122652587
chr2,122653110,122653360,122653235
chr2,122659944,122660194,122660069
chr2,122666311,122666561,122666436
chr2,122667928,122668178,122668053
chr2,122702013,122702263,122702138
chr2,122702351,122702601,122702476
chr2,122702606,122702856,122702731
chr2,122711949,122712199,122712074
chr2,122725657,122725907,122725782
chr2,122738251,122738501,122738376
chr2,122738640,122738890,122738765
chr2,122753814,122754064,122753939
chr2,122764967,122765217,122765092
chr2,122765257,122765507,122765382
chr2,122814262,122814512,122814387
chr2,122816853,122817103,122816978
chr2,122817153,122817403,122817278
chr2,122824461,122824711,122824586
chr2,122825360,122825610,122825485
chr2,124622283,124622533,124622408
chr2,124704836,124705086,124704961
chr2,124719753,124720003,124719878
chr2,124720064,124720314,124720189
chr2,124720338,124720588,124720463
chr2,124732708,124732958,124732833
chr2,124741002,124741252,124741127
chr2,124745122,124745372,124745247
chr2,125122967,125123217,125123092
chr2,125123495,125123745,125123620
chr2,125135902,125136152,125136027
chr2,125189272,125189522,125189397
chr2,125214634,125214884,125214759
chr2,125247159,125247409,125247284
chr2,125247445,125247695,125247570
chr2,125259325,125259575,125259450
chr2,125625065,125625315,125625190
chr2,125660075,125660325,125660200
chr2,125667149,125667399,125667274
chr2,125670943,125671193,125671068
chr2,125672885,125673135,125673010
chr2,125673161,125673411,125673286
chr2,125724576,125724826,125724701
chr2,125731765,125732015,125731890
chr2,125735417,125735667,125735542
chr2,125735756,125736006,125735881
chr2,125765112,125765362,125765237
chr2,125777114,125777364,125777239
chr2,125782710,125782960,125782835
chr2,125788301,125788551,125788426
chr2,125790333,125790583,125790458
chr2,125791379,125791629,125791504
chr2,125797755,125798005,125797880
chr2,125829982,125830232,125830107
chr2,125858941,125859191,125859066
chr2,125866095,125866345,125866220
chr2,126005083,126005333,126005208
chr2,126151865,126152115,126151990
chr2,126152303,126152553,126152428
chr2,126310058,126310308,126310183
chr2,126363085,126363335,126363210
chr2,126429317,126429567,126429442
chr2,126467829,126468079,126467954
chr2,126483394,126483644,126483519
chr2,126495904,126496154,126496029
chr2,126499805,126500055,126499930
chr2,126500601,126500851,126500726
chr2,126593864,126594114,126593989
chr2,126597349,126597599,126597474
chr2,126599087,126599337,126599212
chr2,126606178,126606428,126606303
chr2,126663568,126663818,126663693
chr2,126673464,126673714,126673589
chr2,126675189,126675439,126675314
chr2,126675737,126675987,126675862
chr2,126707123,126707373,126707248
chr2,126875863,126876113,126875988
chr2,126876163,126876413,126876288
chr2,126920391,126920641,126920516
chr2,126932952,126933202,126933077
chr2,127006672,127006922,127006797
chr2,127008595,127008845,127008720
chr2,127070544,127070794,127070669
chr2,127086289,127086539,127086414
chr2,127133816,127134066,127133941
chr2,127143383,127143633,127143508
chr2,127182831,127183081,127182956
chr2,127208164,127208414,127208289
chr2,127247688,127247938,127247813
chr2,127269777,127270027,127269902
chr2,127270040,127270290,127270165
chr2,127270561,127270811,127270686
chr2,127308726,127308976,127308851
chr2,127314395,127314645,127314520
chr2,127315229,127315479,127315354
chr2,127318172,127318422,127318297
chr2,127319084,127319334,127319209
chr2,127328383,127328633,127328508
chr2,127333275,127333525,127333400
chr2,127334987,127335237,127335112
chr2,127335784,127336034,127335909
chr2,127337694,127337944,127337819
chr2,127338968,127339218,127339093
chr2,127341254,127341504,127341379
chr2,127362494,127362744,127362619
chr2,127363066,127363316,127363191
chr2,127444437,127444687,127444562
chr2,127462347,127462597,127462472
chr2,127559462,127559712,127559587
chr2,127584615,127584865,127584740
chr2,127587307,127587557,127587432
chr2,127788787,127789037,127788912
chr2,127792385,127792635,127792510
chr2,127831805,127832055,127831930
chr2,127832856,127833106,127832981
chr2,127881113,127881363,127881238
chr2,127889458,127889708,127889583
chr2,127901874,127902124,127901999
chr2,127917104,127917354,127917229
chr2,127922060,127922310,127922185
chr2,127923333,127923583,127923458
chr2,127927579,127927829,127927704
chr2,127927901,127928151,127928026
chr2,127950803,127951053,127950928
chr2,128061012,128061262,128061137
chr2,128090315,128090565,128090440
chr2,128092077,128092327,128092202
chr2,128122474,128122724,128122599
chr2,128125912,128126162,128126037
chr2,128127366,128127616,128127491
chr2,128152738,128152988,128152863
chr2,128153074,128153324,128153199
chr2,128158777,128159027,128158902
chr2,128159121,128159371,128159246
chr2,128159813,128160063,128159938
chr2,128160554,128160804,128160679
chr2,128168199,128168449,128168324
chr2,128189700,128189950,128189825
chr2,128190244,128190494,128190369
chr2,128229792,128230042,128229917
chr2,128250897,128251147,128251022
chr2,128266029,128266279,128266154
chr2,128295009,128295259,128295134
chr2,128296865,128297115,128296990
chr2,128312188,128312438,128312313
chr2,128318295,128318545,128318420
chr2,128319037,128319287,128319162
chr2,128325490,128325740,128325615
chr2,128333707,128333957,128333832
chr2,128335179,128335429,128335304
chr2,128345569,128345819,128345694
chr2,128364290,128364540,128364415
chr2,128365813,128366063,128365938
chr2,128367888,128368138,128368013
chr2,128368761,128369011,128368886
chr2,128381965,128382215,128382090
chr2,128387911,128388161,128388036
chr2,128392459,128392709,128392584
chr2,128396039,128396289,128396164
chr2,128403279,128403529,128403404
chr2,128412443,128412693,128412568
chr2,128413047,128413297,128413172
chr2,128422620,128422870,128422745
chr2,128428183,128428433,128428308
chr2,128428950,128429200,128429075
chr2,128429242,128429492,128429367
chr2,128429799,128430049,128429924
chr2,128451639,128451889,128451764
chr2,128457695,128457945,128457820
chr2,128465636,128465886,128465761
chr2,128470326,128470576,128470451
chr2,128477401,128477651,128477526
chr2,128487305,128487555,128487430
chr2,128499842,128500092,128499967
chr2,128516785,128517035,128516910
chr2,128517207,128517457,128517332
chr2,128543596,128543846,128543721
chr2,128544908,128545158,128545033
chr2,128573280,128573530,128573405
chr2,128687296,128687546,128687421
chr2,128698149,128698399,128698274
chr2,128817436,128817686,128817561
chr2,128817732,128817982,128817857
chr2,128818167,128818417,128818292
chr2,128818431,128818681,128818556
chr2,128943645,128943895,128943770
chr2,128943934,128944184,128944059
chr2,128948262,128948512,128948387
chr2,128967191,128967441,128967316
chr2,128967806,128968056,128967931
chr2,129065761,129066011,129065886
chr2,129066454,129066704,129066579
chr2,129085019,129085269,129085144
chr2,129100831,129101081,129100956
chr2,129101093,129101343,129101218
chr2,129129604,129129854,129129729
chr2,129130369,129130619,129130494
chr2,129174455,129174705,129174580
chr2,129180043,129180293,129180168
chr2,129180367,129180617,129180492
chr2,129183745,129183995,129183870
chr2,129198518,129198768,129198643
chr2,129243922,129244172,129244047
chr2,129258830,129259080,129258955
chr2,129297195,129297445,129297320
chr2,129314014,129314264,129314139
chr2,129315845,129316095,129315970
chr2,129385297,129385547,129385422
chr2,129393587,129393837,129393712
chr2,129408521,129408771,129408646
chr2,129675013,129675263,129675138
chr2,129800350,129800600,129800475
chr2,129801640,129801890,129801765
chr2,129873599,129873849,129873724
chr2,130178669,130178919,130178794
chr2,130179019,130179269,130179144
chr2,130179270,130179520,130179395
chr2,130179677,130179927,130179802
chr2,130246980,130247230,130247105
chr2,130274149,130274399,130274274
chr2,130274596,130274846,130274721
chr2,130284332,130284582,130284457
chr2,130291525,130291775,130291650
chr2,130295645,130295895,130295770
chr2,130411877,130412127,130412002
chr2,130433279,130433529,130433404
chr2,130449879,130450129,130450004
chr2,130450391,130450641,130450516
chr2,130539215,130539465,130539340
chr2,130563290,130563540,130563415
chr2,130563561,130563811,130563686
chr2,130577697,130577947,130577822
chr2,130578209,130578459,130578334
chr2,130629864,130630114,130629989
chr2,130630746,130630996,130630871
chr2,130635241,130635491,130635366
chr2,130635722,130635972,130635847
chr2,130642678,130642928,130642803
chr2,130664172,130664422,130664297
chr2,130664502,130664752,130664627
chr2,130667621,130667871,130667746
chr2,130696743,130696993,130696868
chr2,130733556,130733806,130733681
chr2,130830366,130830616,130830491
chr2,130839777,130840027,130839902
chr2,130840136,130840386,130840261
chr2,130906243,130906493,130906368
chr2,130918391,130918641,130918516
chr2,130950621,130950871,130950746
chr2,130961928,130962178,130962053
chr2,131055664,131055914,131055789
chr2,131056277,131056527,131056402
chr2,131094921,131095171,131095046
chr2,131096492,131096742,131096617
chr2,131142697,131142947,131142822
chr2,131171500,131171750,131171625
chr2,131174722,131174972,131174847
chr2,131179638,131179888,131179763
chr2,131179978,131180228,131180103
chr2,131180331,131180581,131180456
chr2,131186757,131187007,131186882
chr2,131188399,131188649,131188524
chr2,131189973,131190223,131190098
chr2,131209945,131210195,131210070
chr2,131210221,131210471,131210346
chr2,131232645,131232895,131232770
chr2,131233851,131234101,131233976
chr2,131253800,131254050,131253925
chr2,131262276,131262526,131262401
chr2,131262629,131262879,131262754
chr2,131321292,131321542,131321417
chr2,131343094,131343344,131343219
chr2,131352382,131352632,131352507
chr2,131352835,131353085,131352960
chr2,131416576,131416826,131416701
chr2,131420975,131421225,131421100
chr2,131422851,131423101,131422976
chr2,131480752,131481002,131480877
chr2,131491646,131491896,131491771
chr2,131492148,131492398,131492273
chr2,131505524,131505774,131505649
chr2,131509796,131510046,131509921
chr2,131510125,131510375,131510250
chr2,131527149,131527399,131527274
chr2,131530092,131530342,131530217
chr2,131530667,131530917,131530792
chr2,131545422,131545672,131545547
chr2,131812827,131813077,131812952
chr2,131820124,131820374,131820249
chr2,131821097,131821347,131821222
chr2,131847587,131847837,131847712
chr2,131848043,131848293,131848168
chr2,131864130,131864380,131864255
chr2,131864421,131864671,131864546
chr2,131885898,131886148,131886023
chr2,131886500,131886750,131886625
chr2,131892565,131892815,131892690
chr2,131903099,131903349,131903224
chr2,131909669,131909919,131909794
chr2,131910244,131910494,131910369
chr2,131935821,131936071,131935946
chr2,131939454,131939704,131939579
chr2,131949830,131950080,131949955
chr2,131950752,131951002,131950877
chr2,131955225,131955475,131955350
chr2,131982623,131982873,131982748
chr2,131992506,131992756,131992631
chr2,131993215,131993465,131993340
chr2,132004818,132005068,132004943
chr2,132013219,132013469,132013344
chr2,132019380,132019630,132019505
chr2,132021047,132021297,132021172
chr2,132021370,132021620,132021495
chr2,132022708,132022958,132022833
chr2,132029209,132029459,132029334
chr2,132029617,132029867,132029742
chr2,132029947,132030197,132030072
chr2,132035598,132035848,132035723
chr2,132039848,132040098,132039973
chr2,132040106,132040356,132040231
chr2,132051896,132052146,132052021
chr2,132059967,132060217,132060092
chr2,132091848,132092098,132091973
chr2,132102818,132103068,132102943
chr2,132110741,132110991,132110866
chr2,132111411,132111661,132111536
chr2,132114462,132114712,132114587
chr2,132115381,132115631,132115506
chr2,132128366,132128616,132128491
chr2,132131373,132131623,132131498
chr2,132144084,132144334,132144209
chr2,132144960,132145210,132145085
chr2,132145282,132145532,132145407
chr2,132145584,132145834,132145709
chr2,132146516,132146766,132146641
chr2,132180529,132180779,132180654
chr2,132247516,132247766,132247641
chr2,132262928,132263178,132263053
chr2,132264143,132264393,132264268
chr2,132272760,132273010,132272885
chr2,132279393,132279643,132279518
chr2,132280958,132281208,132281083
chr2,132282088,132282338,132282213
chr2,132292139,132292389,132292264
chr2,132306087,132306337,132306212
chr2,132316070,132316320,132316195
chr2,132317292,132317542,132317417
chr2,132379818,132380068,132379943
chr2,132389615,132389865,132389740
chr2,132484616,132484866,132484741
chr2,132485521,132485771,132485646
chr2,132485789,132486039,132485914
chr2,132497531,132497781,132497656
chr2,132509280,132509530,132509405
chr2,132509742,132509992,132509867
chr2,132512446,132512696,132512571
chr2,132516454,132516704,132516579
chr2,132567496,132567746,132567621
chr2,132577564,132577814,132577689
chr2,132578037,132578287,132578162
chr2,132578818,132579068,132578943
chr2,132585940,132586190,132586065
chr2,132597334,132597584,132597459
chr2,132598149,132598399,132598274
chr2,132607770,132608020,132607895
chr2,132613550,132613800,132613675
chr2,132643253,132643503,132643378
chr2,132658421,132658671,132658546
chr2,132669163,132669413,132669288
chr2,132669633,132669883,132669758
chr2,132670373,132670623,132670498
chr2,132686812,132687062,132686937
chr2,132688561,132688811,132688686
chr2,132689179,132689429,132689304
chr2,132696981,132697231,132697106
chr2,132701477,132701727,132701602
chr2,132716266,132716516,132716391
chr2,132725455,132725705,132725580
chr2,132781616,132781866,132781741
chr2,132815960,132816210,132816085
chr2,132846391,132846641,132846516
chr2,132846771,132847021,132846896
chr2,132874014,132874264,132874139
chr2,132879574,132879824,132879699
chr2,132903627,132903877,132903752
chr2,134549843,134550093,134549968
chr2,134643548,134643798,134643673
chr2,134643987,134644237,134644112
chr2,134681393,134681643,134681518
chr2,135330276,135330526,135330401
chr2,135361914,135362164,135362039
chr2,135439544,135439794,135439669
chr2,135651045,135651295,135651170
chr2,135652129,135652379,135652254
chr2,135658509,135658759,135658634
chr2,135658910,135659160,135659035
chr2,135659193,135659443,135659318
chr2,135659797,135660047,135659922
chr2,135739080,135739330,135739205
chr2,135798007,135798257,135798132
chr2,135811557,135811807,135811682
chr2,135823750,135824000,135823875
chr2,135862557,135862807,135862682
chr2,135862853,135863103,135862978
chr2,135863211,135863461,135863336
chr2,135873817,135874067,135873942
chr2,135884606,135884856,135884731
chr2,135885841,135886091,135885966
chr2,135886172,135886422,135886297
chr2,135890154,135890404,135890279
chr2,135891237,135891487,135891362
chr2,135897449,135897699,135897574
chr2,135901097,135901347,135901222
chr2,135926968,135927218,135927093
chr2,135957830,135958080,135957955
chr2,135967193,135967443,135967318
chr2,136149043,136149293,136149168
chr2,136485795,136486045,136485920
chr2,136531990,136532240,136532115
chr2,136891998,136892248,136892123
chr2,136917790,136918040,136917915
chr2,136936457,136936707,136936582
chr2,137114175,137114425,137114300
chr2,137116655,137116905,137116780
chr2,137116973,137117223,137117098
chr2,137117441,137117691,137117566
chr2,137224697,137224947,137224822
chr2,138258017,138258267,138258142
chr2,138278302,138278552,138278427
chr2,138279747,138279997,138279872
chr2,139381733,139381983,139381858
chr2,139589995,139590245,139590120
chr2,139591354,139591604,139591479
chr2,139628789,139629039,139628914
chr2,139678578,139678828,139678703
chr2,139776410,139776660,139776535
chr2,139778293,139778543,139778418
chr2,139841408,139841658,139841533
chr2,139906800,139907050,139906925
chr2,139918960,139919210,139919085
chr2,139925016,139925266,139925141
chr2,139934650,139934900,139934775
chr2,139935208,139935458,139935333
chr2,139966381,139966631,139966506
chr2,139990018,139990268,139990143
chr2,139998237,139998487,139998362
chr2,140035891,140036141,140036016
chr2,140036584,140036834,140036709
chr2,140042064,140042314,140042189
chr2,140042477,140042727,140042602
chr2,140042821,140043071,140042946
chr2,140051666,140051916,140051791
chr2,140052006,140052256,140052131
chr2,140060168,140060418,140060293
chr2,140061551,140061801,140061676
chr2,140066419,140066669,140066544
chr2,140066704,140066954,140066829
chr2,140075220,140075470,140075345
chr2,140101278,140101528,140101403
chr2,140159255,140159505,140159380
chr2,140170515,140170765,140170640
chr2,140170770,140171020,140170895
chr2,140395165,140395415,140395290
chr2,140427323,140427573,140427448
chr2,140671427,140671677,140671552
chr2,140784694,140784944,140784819
chr2,140819291,140819541,140819416
chr2,140926985,140927235,140927110
chr2,142611291,142611541,142611416
chr2,142806622,142806872,142806747
chr2,142811895,142812145,142812020
chr2,142813104,142813354,142813229
chr2,142901410,142901660,142901535
chr2,142902886,142903136,142903011
chr2,142903586,142903836,142903711
chr2,142967359,142967609,142967484
chr2,143062930,143063180,143063055
chr2,143837246,143837496,143837371
chr2,143839276,143839526,143839401
chr2,143867352,143867602,143867477
chr2,143915108,143915358,143915233
chr2,143915397,143915647,143915522
chr2,143915845,143916095,143915970
chr2,143924186,143924436,143924311
chr2,143945739,143945989,143945864
chr2,143980855,143981105,143980980
chr2,143983531,143983781,143983656
chr2,143992047,143992297,143992172
chr2,144010195,144010445,144010320
chr2,144011213,144011463,144011338
chr2,144165347,144165597,144165472
chr2,144165597,144165847,144165722
chr2,144177815,144178065,144177940
chr2,144217307,144217557,144217432
chr2,144224383,144224633,144224508
chr2,144231218,144231468,144231343
chr2,144267683,144267933,144267808
chr2,144270520,144270770,144270645
chr2,144270789,144271039,144270914
chr2,144287209,144287459,144287334
chr2,144300317,144300567,144300442
chr2,144348612,144348862,144348737
chr2,144368760,144369010,144368885
chr2,144369112,144369362,144369237
chr2,144452692,144452942,144452817
chr2,144458922,144459172,144459047
chr2,144459193,144459443,144459318
chr2,144467286,144467536,144467411
chr2,144541336,144541586,144541461
chr2,144550489,144550739,144550614
chr2,144555366,144555616,144555491
chr2,144555789,144556039,144555914
chr2,144556094,144556344,144556219
chr2,144593926,144594176,144594051
chr2,144599792,144600042,144599917
chr2,144600258,144600508,144600383
chr2,144635992,144636242,144636117
chr2,144742477,144742727,144742602
chr2,144753668,144753918,144753793
chr2,145123602,145123852,145123727
chr2,145124451,145124701,145124576
chr2,145161169,145161419,145161294
chr2,145164764,145165014,145164889
chr2,145168053,145168303,145168178
chr2,145196689,145196939,145196814
chr2,145197148,145197398,145197273
chr2,145197450,145197700,145197575
chr2,145225728,145225978,145225853
chr2,145226020,145226270,145226145
chr2,145233924,145234174,145234049
chr2,145261017,145261267,145261142
chr2,145291561,145291811,145291686
chr2,145675824,145676074,145675949
chr2,145699775,145700025,145699900
chr2,145730589,145730839,145730714
chr2,145794623,145794873,145794748
chr2,145804550,145804800,145804675
chr2,145810753,145811003,145810878
chr2,145822113,145822363,145822238
chr2,145823125,145823375,145823250
chr2,145832007,145832257,145832132
chr2,145832268,145832518,145832393
chr2,145838754,145839004,145838879
chr2,145841589,145841839,145841714
chr2,145845923,145846173,145846048
chr2,145860518,145860768,145860643
chr2,145900261,145900511,145900386
chr2,145903077,145903327,145903202
chr2,145905179,145905429,145905304
chr2,145912634,145912884,145912759
chr2,145913275,145913525,145913400
chr2,145934642,145934892,145934767
chr2,145934922,145935172,145935047
chr2,145957503,145957753,145957628
chr2,146062410,146062660,146062535
chr2,146094098,146094348,146094223
chr2,146099082,146099332,146099207
chr2,146214809,146215059,146214934
chr2,146265095,146265345,146265220
chr2,146323584,146323834,146323709
chr2,146400814,146401064,146400939
chr2,146415091,146415341,146415216
chr2,146423771,146424021,146423896
chr2,146512157,146512407,146512282
chr2,146633680,146633930,146633805
chr2,146834897,146835147,146835022
chr2,146855669,146855919,146855794
chr2,146856153,146856403,146856278
chr2,146872784,146873034,146872909
chr2,146899054,146899304,146899179
chr2,146959594,146959844,146959719
chr2,147011933,147012183,147012058
chr2,147012593,147012843,147012718
chr2,147012890,147013140,147013015
chr2,147013375,147013625,147013500
chr2,147023153,147023403,147023278
chr2,147023610,147023860,147023735
chr2,147083527,147083777,147083652
chr2,147084217,147084467,147084342
chr2,147085156,147085406,147085281
chr2,147177754,147178004,147177879
chr2,147178182,147178432,147178307
chr2,147307825,147308075,147307950
chr2,147321081,147321331,147321206
chr2,147738365,147738615,147738490
chr2,148558418,148558668,148558543
chr2,148580646,148580896,148580771
chr2,148655034,148655284,148655159
chr2,148672437,148672687,148672562
chr2,148672687,148672937,148672812
chr2,148677896,148678146,148678021
chr2,148680762,148681012,148680887
chr2,148681041,148681291,148681166
chr2,148689515,148689765,148689640
chr2,148706462,148706712,148706587
chr2,148719316,148719566,148719441
chr2,148732347,148732597,148732472
chr2,148751955,148752205,148752080
chr2,148752364,148752614,148752489
chr2,148851148,148851398,148851273
chr2,148851402,148851652,148851527
chr2,148875109,148875359,148875234
chr2,148875393,148875643,148875518
chr2,148902246,148902496,148902371
chr2,149195808,149196058,149195933
chr2,149258977,149259227,149259102
chr2,149263317,149263567,149263442
chr2,149283215,149283465,149283340
chr2,149309371,149309621,149309496
chr2,149350251,149350501,149350376
chr2,149350532,149350782,149350657
chr2,149356007,149356257,149356132
chr2,149357484,149357734,149357609
chr2,149366683,149366933,149366808
chr2,149422603,149422853,149422728
chr2,149466575,149466825,149466700
chr2,149552741,149552991,149552866
chr2,150024019,150024269,150024144
chr2,150029949,150030199,150030074
chr2,150099680,150099930,150099805
chr2,150111577,150111827,150111702
chr2,150134292,150134542,150134417
chr2,150136393,150136643,150136518
chr2,150136784,150137034,150136909
chr2,150181477,150181727,150181602
chr2,150217964,150218214,150218089
chr2,150310987,150311237,150311112
chr2,150311272,150311522,150311397
chr2,150352069,150352319,150352194
chr2,150362399,150362649,150362524
chr2,150362684,150362934,150362809
chr2,150434630,150434880,150434755
chr2,150451237,150451487,150451362
chr2,150451653,150451903,150451778
chr2,150485024,150485274,150485149
chr2,150485463,150485713,150485588
chr2,150558646,150558896,150558771
chr2,150570151,150570401,150570276
chr2,150578504,150578754,150578629
chr2,150608454,150608704,150608579
chr2,150609272,150609522,150609397
chr2,150657209,150657459,150657334
chr2,150667241,150667491,150667366
chr2,150668141,150668391,150668266
chr2,150675032,150675282,150675157
chr2,150678451,150678701,150678576
chr2,150741478,150741728,150741603
chr2,150748953,150749203,150749078
chr2,150750220,150750470,150750345
chr2,150750649,150750899,150750774
chr2,150772953,150773203,150773078
chr2,150786293,150786543,150786418
chr2,150786601,150786851,150786726
chr2,150787127,150787377,150787252
chr2,150787548,150787798,150787673
chr2,150795488,150795738,150795613
chr2,150803120,150803370,150803245
chr2,150828280,150828530,150828405
chr2,150830873,150831123,150830998
chr2,150831125,150831375,150831250
chr2,150845655,150845905,150845780
chr2,150851206,150851456,150851331
chr2,150858811,150859061,150858936
chr2,150869522,150869772,150869647
chr2,150894593,150894843,150894718
chr2,150904397,150904647,150904522
chr2,150904654,150904904,150904779
chr2,150904938,150905188,150905063
chr2,150909468,150909718,150909593
chr2,150909722,150909972,150909847
chr2,150914847,150915097,150914972
chr2,150915183,150915433,150915308
chr2,150927098,150927348,150927223
chr2,151000854,151001104,151000979
chr2,151009078,151009328,151009203
chr2,151038830,151039080,151038955
chr2,151039309,151039559,151039434
chr2,151434291,151434541,151434416
chr2,151494123,151494373,151494248
chr2,151524145,151524395,151524270
chr2,151531002,151531252,151531127
chr2,151542204,151542454,151542329
chr2,151542708,151542958,151542833
chr2,151543549,151543799,151543674
chr2,151563521,151563771,151563646
chr2,151569557,151569807,151569682
chr2,151571953,151572203,151572078
chr2,151572381,151572631,151572506
chr2,151575205,151575455,151575330
chr2,151576121,151576371,151576246
chr2,151581033,151581283,151581158
chr2,151586001,151586251,151586126
chr2,151605658,151605908,151605783
chr2,151632117,151632367,151632242
chr2,151632383,151632633,151632508
chr2,151682431,151682681,151682556
chr2,151702256,151702506,151702381
chr2,151740921,151741171,151741046
chr2,151741191,151741441,151741316
chr2,151748356,151748606,151748481
chr2,151876173,151876423,151876298
chr2,151930450,151930700,151930575
chr2,151959255,151959505,151959380
chr2,151970915,151971165,151971040
chr2,151973358,151973608,151973483
chr2,151974281,151974531,151974406
chr2,151980109,151980359,151980234
chr2,151989060,151989310,151989185
chr2,151994836,151995086,151994961
chr2,151996348,151996598,151996473
chr2,152020297,152020547,152020422
chr2,152029200,152029450,152029325
chr2,152197311,152197561,152197436
chr2,152226416,152226666,152226541
chr2,152226715,152226965,152226840
chr2,152227038,152227288,152227163
chr2,152293686,152293936,152293811
chr2,152293978,152294228,152294103
chr2,152332321,152332571,152332446
chr2,152332588,152332838,152332713
chr2,152343445,152343695,152343570
chr2,152343938,152344188,152344063
chr2,152344479,152344729,152344604
chr2,152363422,152363672,152363547
chr2,152368785,152369035,152368910
chr2,152372150,152372400,152372275
chr2,152392867,152393117,152392992
chr2,152396207,152396457,152396332
chr2,152397595,152397845,152397720
chr2,152398076,152398326,152398201
chr2,152398828,152399078,152398953
chr2,152406136,152406386,152406261
chr2,152414627,152414877,152414752
chr2,152437577,152437827,152437702
chr2,152450293,152450543,152450418
chr2,152615584,152615834,152615709
chr2,152669354,152669604,152669479
chr2,152671126,152671376,152671251
chr2,152671688,152671938,152671813
chr2,152678356,152678606,152678481
chr2,152696841,152697091,152696966
chr2,152735036,152735286,152735161
chr2,152736059,152736309,152736184
chr2,152766577,152766827,152766702
chr2,152767710,152767960,152767835
chr2,152775440,152775690,152775565
chr2,152779500,152779750,152779625
chr2,152787604,152787854,152787729
chr2,152789595,152789845,152789720
chr2,152790765,152791015,152790890
chr2,152794325,152794575,152794450
chr2,152803151,152803401,152803276
chr2,152804927,152805177,152805052
chr2,152810225,152810475,152810350
chr2,152816285,152816535,152816410
chr2,152825788,152826038,152825913
chr2,152830287,152830537,152830412
chr2,152830555,152830805,152830680
chr2,152831308,152831558,152831433
chr2,152831602,152831852,152831727
chr2,152847781,152848031,152847906
chr2,152904022,152904272,152904147
chr2,152914527,152914777,152914652
chr2,153015239,153015489,153015364
chr2,153147793,153148043,153147918
chr2,153161128,153161378,153161253
chr2,153161426,153161676,153161551
chr2,153211474,153211724,153211599
chr2,153214788,153215038,153214913
chr2,153224935,153225185,153225060
chr2,153225300,153225550,153225425
chr2,153237972,153238222,153238097
chr2,153241360,153241610,153241485
chr2,153241732,153241982,153241857
chr2,153260344,153260594,153260469
chr2,153263126,153263376,153263251
chr2,153263388,153263638,153263513
chr2,153276507,153276757,153276632
chr2,153278491,153278741,153278616
chr2,153291296,153291546,153291421
chr2,153292235,153292485,153292360
chr2,153292549,153292799,153292674
chr2,153298517,153298767,153298642
chr2,153298857,153299107,153298982
chr2,153303028,153303278,153303153
chr2,153336197,153336447,153336322
chr2,153338274,153338524,153338399
chr2,153342621,153342871,153342746
chr2,153345428,153345678,153345553
chr2,153350912,153351162,153351037
chr2,153414677,153414927,153414802
chr2,153444266,153444516,153444391
chr2,153446205,153446455,153446330
chr2,153478653,153478903,153478778
chr2,153492687,153492937,153492812
chr2,153493126,153493376,153493251
chr2,153493958,153494208,153494083
chr2,153494273,153494523,153494398
chr2,153495855,153496105,153495980
chr2,153504547,153504797,153504672
chr2,153509276,153509526,153509401
chr2,153525910,153526160,153526035
chr2,153586594,153586844,153586719
chr2,153609615,153609865,153609740
chr2,153632221,153632471,153632346
chr2,153632578,153632828,153632703
chr2,153639050,153639300,153639175
chr2,153649672,153649922,153649797
chr2,153741093,153741343,153741218
chr2,154294776,154295026,154294901
chr2,154300632,154300882,154300757
chr2,154372535,154372785,154372660
chr2,154407970,154408220,154408095
chr2,154412104,154412354,154412229
chr2,154436159,154436409,154436284
chr2,154455769,154456019,154455894
chr2,154552609,154552859,154552734
chr2,154558726,154558976,154558851
chr2,154569844,154570094,154569969
chr2,154593129,154593379,154593254
chr2,154602445,154602695,154602570
chr2,154603662,154603912,154603787
chr2,154613147,154613397,154613272
chr2,154613492,154613742,154613617
chr2,154613778,154614028,154613903
chr2,154615814,154616064,154615939
chr2,154656826,154657076,154656951
chr2,154657939,154658189,154658064
chr2,154754130,154754380,154754255
