chrom,start,end,summit
chr2,19657575,19657825,19657700
chr2,20969269,20969519,20969394
chr2,22774177,22774427,22774302
chr2,22784244,22784494,22784369
chr2,22796600,22796850,22796725
chr2,22805609,22805859,22805734
chr2,22807392,22807642,22807517
chr2,22810941,22811191,22811066
chr2,23040045,23040295,23040170
chr2,23068040,23068290,23068165
chr2,23092317,23092567,23092442
chr2,24386387,24386637,24386512
chr2,24747947,24748197,24748072
chr2,24830727,24830977,24830852
chr2,24929696,24929946,24929821
chr2,24935038,24935288,24935163
chr2,24962289,24962539,24962414
chr2,24975137,24975387,24975262
chr2,24975943,24976193,24976068
chr2,25111200,25111450,25111325
chr2,25195920,25196170,25196045
chr2,25196687,25196937,25196812
chr2,25228601,25228851,25228726
chr2,25255292,25255542,25255417
chr2,25272281,25272531,25272406
chr2,25422682,25422932,25422807
chr2,25426691,25426941,25426816
chr2,25465779,25466029,25465904
chr2,25534224,25534474,25534349
chr2,25549509,25549759,25549634
chr2,25663579,25663829,25663704
chr2,26351980,26352230,26352105
chr2,26483595,26483845,26483720
chr2,26493482,26493732,26493607
chr2,26498102,26498352,26498227
chr2,26502999,26503249,26503124
chr2,26503781,26504031,26503906
chr2,26603719,26603969,26603844
chr2,26668789,26669039,26668914
chr2,26902849,26903099,26902974
chr2,26964379,26964629,26964504
chr2,27404855,27405105,27404980
chr2,27476033,27476283,27476158
chr2,27540118,27540368,27540243
chr2,27728480,27728730,27728605
chr2,28518373,28518623,28518498
chr2,28525258,28525508,28525383
chr2,28526150,28526400,28526275
chr2,28582888,28583138,28583013
chr2,28641050,28641300,28641175
chr2,28840212,28840462,28840337
chr2,29060161,29060411,29060286
chr2,29122502,29122752,29122627
chr2,29124951,29125201,29125076
chr2,29252930,29253180,29253055
chr2,29661857,29662107,29661982
chr2,29787580,29787830,29787705
chr2,29827162,29827412,29827287
chr2,29965168,29965418,29965293
chr2,30067223,30067473,30067348
chr2,30077682,30077932,30077807
chr2,30093776,30094026,30093901
chr2,30124439,30124689,30124564
chr2,30133665,30133915,30133790
chr2,30237524,30237774,30237649
chr2,30251766,30252016,30251891
chr2,30253885,30254135,30254010
chr2,30464125,30464375,30464250
chr2,30547528,30547778,30547653
chr2,30547897,30548147,30548022
chr2,30626098,30626348,30626223
chr2,30658288,30658538,30658413
chr2,30712061,30712311,30712186
chr2,30828209,30828459,30828334
chr2,31061203,31061453,31061328
chr2,31061543,31061793,31061668
chr2,31062311,31062561,31062436
chr2,31081457,31081707,31081582
chr2,31082828,31083078,31082953
chr2,31108264,31108514,31108389
chr2,31115721,31115971,31115846
chr2,31116222,31116472,31116347
chr2,31131139,31131389,31131264
chr2,31141839,31142089,31141964
chr2,31164863,31165113,31164988
chr2,31172050,31172300,31172175
chr2,31180419,31180669,31180544
chr2,31613854,31614104,31613979
chr2,31974301,31974551,31974426
chr2,32062171,32062421,32062296
chr2,32063170,32063420,32063295
chr2,32077775,32078025,32077900
chr2,32078636,32078886,32078761
chr2,32083481,32083731,32083606
chr2,32137899,32138149,32138024
chr2,32151580,32151830,32151705
chr2,32151894,32152144,32152019
chr2,32152329,32152579,32152454
chr2,32155684,32155934,32155809
chr2,32164534,32164784,32164659
chr2,32167907,32168157,32168032
chr2,32362938,32363188,32363063
chr2,32447717,32447967,32447842
chr2,32493467,32493717,32493592
chr2,32495290,32495540,32495415
chr2,32514418,32514668,32514543
chr2,32535335,32535585,32535460
chr2,32542034,32542284,32542159
chr2,32714888,32715138,32715013
chr2,32720942,32721192,32721067
chr2,32722176,32722426,32722301
chr2,32725514,32725764,32725639
chr2,32757027,32757277,32757152
chr2,32834470,32834720,32834595
chr2,32917732,32917982,32917857
chr2,32961511,32961761,32961636
chr2,33908414,33908664,33908539
chr2,34826109,34826359,34826234
chr2,34870878,34871128,34871003
chr2,34961686,34961936,34961811
chr2,34962934,34963184,34963059
chr2,34963478,34963728,34963603
chr2,35109206,35109456,35109331
chr2,35200880,35201130,35201005
chr2,35422456,35422706,35422581
chr2,35453818,35454068,35453943
chr2,35461273,35461523,35461398
chr2,35507314,35507564,35507439
chr2,36136270,36136520,36136395
chr2,36136521,36136771,36136646
chr2,37422846,37423096,37422971
chr2,38205439,38205689,38205564
chr2,38536436,38536686,38536561
chr2,39007884,39008134,39008009
chr2,39226117,39226367,39226242
chr2,43727785,43728035,43727910
chr2,43738893,43739143,43739018
chr2,43748597,43748847,43748722
chr2,43752964,43753214,43753089
chr2,43756713,43756963,43756838
chr2,43772752,43773002,43772877
chr2,43992547,43992797,43992672
chr2,44960659,44960909,44960784
chr2,48316608,48316858,48316733
chr2,48322352,48322602,48322477
chr2,48381784,48382034,48381909
chr2,48473113,48473363,48473238
chr2,48949292,48949542,48949417
chr2,48990711,48990961,48990836
chr2,49177133,49177383,49177258
chr2,49452050,49452300,49452175
chr2,50296601,50296851,50296726
chr2,51934835,51935085,51934960
chr2,51972304,51972554,51972429
chr2,51972902,51973152,51973027
chr2,52310807,52311057,52310932
chr2,52314816,52315066,52314941
chr2,52315823,52316073,52315948
chr2,52319220,52319470,52319345
chr2,52424961,52425211,52425086
chr2,52571589,52571839,52571714
chr2,52742354,52742604,52742479
chr2,53191363,53191613,53191488
chr2,53191798,53192048,53191923
chr2,57116592,57116842,57116717
chr2,57238241,57238491,57238366
chr2,57238802,57239052,57238927
chr2,58129945,58130195,58130070
chr2,58135133,58135383,58135258
chr2,58137730,58137980,58137855
chr2,58139162,58139412,58139287
chr2,58153752,58154002,58153877
chr2,58157048,58157298,58157173
chr2,58160032,58160282,58160157
chr2,58178012,58178262,58178137
chr2,58179033,58179283,58179158
chr2,58906904,58907154,58907029
chr2,59339720,59339970,59339845
chr2,59469734,59469984,59469859
chr2,59469984,59470234,59470109
chr2,59470794,59471044,59470919
chr2,60019237,60019487,60019362
chr2,60037385,60037635,60037510
chr2,60209298,60209548,60209423
chr2,60210455,60210705,60210580
chr2,60774531,60774781,60774656
chr2,60845356,60845606,60845481
chr2,60880817,60881067,60880942
chr2,60904192,60904442,60904317
chr2,61503605,61503855,61503730
chr2,61514095,61514345,61514220
chr2,61578431,61578681,61578556
chr2,61593052,61593302,61593177
chr2,62352058,62352308,62352183
chr2,62390979,62391229,62391104
chr2,62394819,62395069,62394944
chr2,62410910,62411160,62411035
chr2,65181094,65181344,65181219
chr2,65182761,65183011,65182886
chr2,65188725,65188975,65188850
chr2,65189392,65189642,65189517
chr2,65342200,65342450,65342325
chr2,68382690,68382940,68382815
chr2,68430508,68430758,68430633
chr2,68434678,68434928,68434803
chr2,68435651,68435901,68435776
chr2,68466050,68466300,68466175
chr2,68471199,68471449,68471324
chr2,69722672,69722922,69722797
chr2,69861499,69861749,69861624
chr2,69885550,69885800,69885675
chr2,70091259,70091509,70091384
chr2,70091751,70092001,70091876
chr2,70661348,70661598,70661473
chr2,70845008,70845258,70845133
chr2,71032283,71032533,71032408
chr2,71055694,71055944,71055819
chr2,71211615,71211865,71211740
chr2,71800875,71801125,71801000
chr2,71810172,71810422,71810297
chr2,71814074,71814324,71814199
chr2,71863571,71863821,71863696
chr2,71866681,71866931,71866806
chr2,71873030,71873280,71873155
chr2,71941431,71941681,71941556
chr2,72114156,72114406,72114281
chr2,72117315,72117565,72117440
chr2,72144921,72145171,72145046
chr2,72282074,72282324,72282199
chr2,72475961,72476211,72476086
chr2,72838100,72838350,72838225
chr2,72979037,72979287,72979162
chr2,72980349,72980599,72980474
chr2,72997093,72997343,72997218
chr2,73312454,73312704,73312579
chr2,73386737,73386987,73386862
chr2,73450091,73450341,73450216
chr2,73450398,73450648,73450523
chr2,73451518,73451768,73451643
chr2,73452649,73452899,73452774
chr2,73463910,73464160,73464035
chr2,73470282,73470532,73470407
chr2,73485381,73485631,73485506
chr2,73486324,73486574,73486449
chr2,73892508,73892758,73892633
chr2,73892893,73893143,73893018
chr2,73911260,73911510,73911385
chr2,74825769,74826019,74825894
chr2,75658855,75659105,75658980
chr2,75659675,75659925,75659800
chr2,75682956,75683206,75683081
chr2,75703357,75703607,75703482
chr2,75703728,75703978,75703853
chr2,76133079,76133329,76133204
chr2,76215305,76215555,76215430
chr2,76219670,76219920,76219795
chr2,76369871,76370121,76369996
chr2,76374604,76374854,76374729
chr2,78868469,78868719,78868594
chr2,78961807,78962057,78961932
chr2,78975481,78975731,78975606
chr2,78978009,78978259,78978134
chr2,78980980,78981230,78981105
chr2,78981653,78981903,78981778
chr2,79004967,79005217,79005092
chr2,79050703,79050953,79050828
chr2,79120983,79121233,79121108
chr2,79251649,79251899,79251774
chr2,79254752,79255002,79254877
chr2,79255224,79255474,79255349
chr2,79259498,79259748,79259623
chr2,79635007,79635257,79635132
chr2,80315433,80315683,80315558
chr2,83644341,83644591,83644466
chr2,83724281,83724531,83724406
chr2,83993905,83994155,83994030
chr2,83994198,83994448,83994323
chr2,84425179,84425429,84425304
chr2,84481939,84482189,84482064
chr2,84505047,84505297,84505172
chr2,84715732,84715982,84715857
chr2,84727309,84727559,84727434
chr2,84826783,84827033,84826908
chr2,85047768,85048018,85047893
chr2,90487518,90487768,90487643
chr2,90582376,90582626,90582501
chr2,90583598,90583848,90583723
chr2,90667760,90668010,90667885
chr2,90745269,90745519,90745394
chr2,90904595,90904845,90904720
chr2,91042532,91042782,91042657
chr2,91054011,91054261,91054136
chr2,91070307,91070557,91070432
chr2,91080933,91081183,91081058
chr2,91082933,91083183,91083058
chr2,91183869,91184119,91183994
chr2,91202758,91203008,91202883
chr2,91265064,91265314,91265189
chr2,91444604,91444854,91444729
chr2,91650027,91650277,91650152
chr2,91710564,91710814,91710689
chr2,91730002,91730252,91730127
chr2,91876398,91876648,91876523
chr2,91950244,91950494,91950369
chr2,91957158,91957408,91957283
chr2,91961900,91962150,91962025
chr2,91963539,91963789,91963664
chr2,92205232,92205482,92205357
chr2,92375353,92375603,92375478
chr2,92459730,92459980,92459855
chr2,93192668,93192918,93192793
chr2,93214244,93214494,93214369
chr2,93424703,93424953,93424828
chr2,93427383,93427633,93427508
chr2,93428140,93428390,93428265
chr2,93453037,93453287,93453162
chr2,93454334,93454584,93454459
chr2,93459009,93459259,93459134
chr2,93459644,93459894,93459769
chr2,93461910,93462160,93462035
chr2,93462375,93462625,93462500
chr2,93849703,93849953,93849828
chr2,94010748,94010998,94010873
chr2,94157713,94157963,94157838
chr2,94360692,94360942,94360817
chr2,94438034,94438284,94438159
chr2,101979027,101979277,101979152
chr2,101991814,101992064,101991939
chr2,102873986,102874236,102874111
chr2,102886644,102886894,102886769
chr2,102981542,102981792,102981667
chr2,102999090,102999340,102999215
chr2,102999412,102999662,102999537
chr2,103632671,103632921,103632796
chr2,103652120,103652370,103652245
chr2,103682444,103682694,103682569
chr2,103682976,103683226,103683101
chr2,103684384,103684634,103684509
chr2,103761183,103761433,103761308
chr2,104172725,104172975,104172850
chr2,104487111,104487361,104487236
chr2,104493261,104493511,104493386
chr2,104816955,104817205,104817080
chr2,104848860,104849110,104848985
chr2,105017059,105017309,105017184
chr2,105022019,105022269,105022144
chr2,106003182,106003432,106003307
chr2,106974290,106974540,106974415
chr2,112239262,112239512,112239387
chr2,112265525,112265775,112265650
chr2,112379087,112379337,112379212
chr2,112454846,112455096,112454971
chr2,112510170,112510420,112510295
chr2,112517244,112517494,112517369
chr2,112714757,112715007,112714882
chr2,113848641,113848891,113848766
chr2,113848931,113849181,113849056
chr2,114144968,114145218,114145093
chr2,114145282,114145532,114145407
chr2,114654622,114654872,114654747
chr2,117120610,117120860,117120735
chr2,117120918,117121168,117121043
chr2,117249587,117249837,117249712
chr2,117313887,117314137,117314012
chr2,117342817,117343067,117342942
chr2,117390214,117390464,117390339
chr2,117408296,117408546,117408421
chr2,117412239,117412489,117412364
chr2,117417578,117417828,117417703
chr2,117418737,117418987,117418862
chr2,117438616,117438866,117438741
chr2,117441001,117441251,117441126
chr2,117446948,117447198,117447073
chr2,118554462,118554712,118554587
chr2,118620615,118620865,118620740
chr2,118642510,118642760,118642635
chr2,119046804,119047054,119046929
chr2,119288573,119288823,119288698
chr2,119337901,119338151,119338026
chr2,119478101,119478351,119478226
chr2,119662743,119662993,119662868
chr2,120027345,120027595,120027470
chr2,120500187,120500437,120500312
chr2,120970586,120970836,120970711
chr2,121008279,121008529,121008404
chr2,121140335,121140585,121140460
chr2,121170951,121171201,121171076
chr2,121449065,121449315,121449190
chr2,121473915,121474165,121474040
chr2,121506552,121506802,121506677
chr2,122118355,122118605,122118480
chr2,122469331,122469581,122469456
chr2,122630211,122630461,122630336
chr2,122630470,122630720,122630595
chr2,122652442,122652692,122652567
chr2,124720039,124720289,124720164
chr2,124732727,124732977,124732852
chr2,125247520,125247770,125247645
chr2,125624997,125625247,125625122
chr2,125735847,125736097,125735972
chr2,125782657,125782907,125782782
chr2,125858998,125859248,125859123
chr2,126151918,126152168,126152043
chr2,126499771,126500021,126499896
chr2,126597495,126597745,126597620
chr2,126606122,126606372,126606247
chr2,126636632,126636882,126636757
chr2,126675186,126675436,126675311
chr2,126707064,126707314,126707189
chr2,126876132,126876382,126876257
chr2,126932979,126933229,126933104
chr2,127008600,127008850,127008725
chr2,127208130,127208380,127208255
chr2,127314523,127314773,127314648
chr2,127318246,127318496,127318371
chr2,127335048,127335298,127335173
chr2,127335764,127336014,127335889
chr2,127338108,127338358,127338233
chr2,127916863,127917113,127916988
chr2,127923317,127923567,127923442
chr2,127927668,127927918,127927793
chr2,127927956,127928206,127928081
chr2,128087121,128087371,128087246
chr2,128125610,128125860,128125735
chr2,128325577,128325827,128325702
chr2,128367799,128368049,128367924
chr2,128377796,128378046,128377921
chr2,128378577,128378827,128378702
chr2,128379267,128379517,128379392
chr2,128379644,128379894,128379769
chr2,128380665,128380915,128380790
chr2,128381826,128382076,128381951
chr2,128392401,128392651,128392526
chr2,128395973,128396223,128396098
chr2,128413118,128413368,128413243
chr2,128422679,128422929,128422804
chr2,128470453,128470703,128470578
chr2,128544481,128544731,128544606
chr2,128967201,128967451,128967326
chr2,129129472,129129722,129129597
chr2,129180358,129180608,129180483
chr2,129197920,129198170,129198045
chr2,129243886,129244136,129244011
chr2,129801387,129801637,129801512
chr2,130179259,130179509,130179384
chr2,130539269,130539519,130539394
chr2,130629921,130630171,130630046
chr2,130667630,130667880,130667755
chr2,131262308,131262558,131262433
chr2,131262723,131262973,131262848
chr2,131480755,131481005,131480880
chr2,131509805,131510055,131509930
chr2,132019367,132019617,132019492
chr2,132021060,132021310,132021185
chr2,132029268,132029518,132029393
chr2,132029672,132029922,132029797
chr2,132263085,132263335,132263210
chr2,132263893,132264143,132264018
chr2,132511359,132511609,132511484
chr2,132512386,132512636,132512511
chr2,132607763,132608013,132607888
chr2,132613633,132613883,132613758
chr2,132643278,132643528,132643403
chr2,132686831,132687081,132686956
chr2,132815925,132816175,132816050
chr2,135891203,135891453,135891328
chr2,140042121,140042371,140042246
chr2,140042562,140042812,140042687
chr2,140051810,140052060,140051935
chr2,140066588,140066838,140066713
chr2,140170493,140170743,140170618
chr2,142902980,142903230,142903105
chr2,143062895,143063145,143063020
chr2,144270857,144271107,144270982
chr2,144368762,144369012,144368887
chr2,144369097,144369347,144369222
chr2,144599864,144600114,144599989
chr2,144600298,144600548,144600423
chr2,145832511,145832761,145832636
chr2,145838745,145838995,145838870
chr2,146197987,146198237,146198112
chr2,146855776,146856026,146855901
chr2,147012803,147013053,147012928
chr2,147013791,147014041,147013916
chr2,150307283,150307533,150307408
chr2,150570198,150570448,150570323
chr2,150578629,150578879,150578754
chr2,150667244,150667494,150667369
chr2,150909662,150909912,150909787
chr2,151494086,151494336,151494211
chr2,151542357,151542607,151542482
chr2,151563575,151563825,151563700
chr2,151741211,151741461,151741336
chr2,151959437,151959687,151959562
chr2,151974025,151974275,151974150
chr2,152332353,152332603,152332478
chr2,152372162,152372412,152372287
chr2,152775462,152775712,152775587
chr2,152789588,152789838,152789713
chr2,152825761,152826011,152825886
chr2,153241355,153241605,153241480
chr2,153260384,153260634,153260509
chr2,153263206,153263456,153263331
chr2,153278417,153278667,153278542
chr2,153291247,153291497,153291372
chr2,153336182,153336432,153336307
chr2,153345132,153345382,153345257
chr2,153345502,153345752,153345627
chr2,153350758,153351008,153350883
chr2,153632595,153632845,153632720
chr2,154603637,154603887,154603762
chr2,154613524,154613774,154613649
chr2,154657981,154658231,154658106
chr2,154790589,154790839,154790714
chr2,154791326,154791576,154791451
chr2,155079550,155079800,155079675
chr2,155517970,155518220,155518095
chr2,155553134,155553384,155553259
chr2,155673604,155673854,155673729
chr2,155679670,155679920,155679795
chr2,155696379,155696629,155696504
chr2,155818933,155819183,155819058
chr2,155826562,155826812,155826687
chr2,156111890,156112140,156112015
chr2,156179438,156179688,156179563
chr2,156180116,156180366,156180241
chr2,156311958,156312208,156312083
chr2,156839678,156839928,156839803
chr2,156862829,156863079,156862954
chr2,156877844,156878094,156877969
chr2,156887140,156887390,156887265
chr2,157119140,157119390,157119265
chr2,157121884,157122134,157122009
chr2,157131245,157131495,157131370
chr2,157135088,157135338,157135213
chr2,157138229,157138479,157138354
chr2,157147608,157147858,157147733
chr2,157201384,157201634,157201509
chr2,157204438,157204688,157204563
chr2,157279104,157279354,157279229
chr2,157400702,157400952,157400827
chr2,157447293,157447543,157447418
chr2,158166653,158166903,158166778
chr2,158322837,158323087,158322962
chr2,158361406,158361656,158361531
chr2,158666419,158666669,158666544
chr2,158667970,158668220,158668095
chr2,158669332,158669582,158669457
chr2,158700752,158701002,158700877
chr2,158706933,158707183,158707058
chr2,158719244,158719494,158719369
chr2,158723265,158723515,158723390
chr2,158734096,158734346,158734221
chr2,158735433,158735683,158735558
chr2,158794619,158794869,158794744
chr2,160733266,160733516,160733391
chr2,160742215,160742465,160742340
chr2,160745442,160745692,160745567
chr2,160756932,160757182,160757057
chr2,163017309,163017559,163017434
chr2,163103291,163103541,163103416
chr2,163164552,163164802,163164677
chr2,163229131,163229381,163229256
chr2,163253498,163253748,163253623
chr2,163419660,163419910,163419785
chr2,163472449,163472699,163472574
chr2,163602492,163602742,163602617
chr2,163642770,163643020,163642895
chr2,163644651,163644901,163644776
chr2,163994915,163995165,163995040
chr2,163995436,163995686,163995561
chr2,164074025,164074275,164074150
chr2,164075124,164075374,164075249
chr2,164079577,164079827,164079702
chr2,164084023,164084273,164084148
chr2,164084365,164084615,164084490
chr2,164441170,164441420,164441295
chr2,164456828,164457078,164456953
chr2,164460812,164461062,164460937
chr2,164497330,164497580,164497455
chr2,164521836,164522086,164521961
chr2,164544751,164545001,164544876
chr2,164804761,164805011,164804886
chr2,164833705,164833955,164833830
chr2,164850062,164850312,164850187
chr2,164866955,164867205,164867080
chr2,164879881,164880131,164880006
chr2,164911265,164911515,164911390
chr2,164911589,164911839,164911714
chr2,164938770,164939020,164938895
chr2,164942953,164943203,164943078
chr2,165287706,165287956,165287831
chr2,165493282,165493532,165493407
chr2,165655149,165655399,165655274
chr2,165878072,165878322,165878197
chr2,165888861,165889111,165888986
chr2,165890454,165890704,165890579
chr2,165923753,165924003,165923878
chr2,165954887,165955137,165955012
chr2,165982551,165982801,165982676
chr2,165992552,165992802,165992677
chr2,166035768,166036018,166035893
chr2,166617701,166617951,166617826
chr2,166620583,166620833,166620708
chr2,166630485,166630735,166630610
chr2,166656711,166656961,166656836
chr2,166671564,166671814,166671689
chr2,166701467,166701717,166701592
chr2,166793573,166793823,166793698
chr2,167015068,167015318,167015193
chr2,167062523,167062773,167062648
chr2,167129288,167129538,167129413
chr2,167313708,167313958,167313833
chr2,167349308,167349558,167349433
chr2,167363414,167363664,167363539
chr2,167367506,167367756,167367631
chr2,167368218,167368468,167368343
chr2,167368519,167368769,167368644
chr2,167421549,167421799,167421674
chr2,167632185,167632435,167632310
chr2,167656917,167657167,167657042
chr2,167775428,167775678,167775553
chr2,167777316,167777566,167777441
chr2,167777909,167778159,167778034
chr2,167804932,167805182,167805057
chr2,167831204,167831454,167831329
chr2,167932267,167932517,167932392
chr2,167942838,167943088,167942963
chr2,167958955,167959205,167959080
chr2,168207325,168207575,168207450
chr2,168472961,168473211,168473086
chr2,168575022,168575272,168575147
chr2,168590740,168590990,168590865
chr2,168591011,168591261,168591136
chr2,168955228,168955478,168955353
chr2,168990439,168990689,168990564
chr2,170127519,170127769,170127644
chr2,170147620,170147870,170147745
chr2,170153959,170154209,170154084
chr2,170154995,170155245,170155120
chr2,170157758,170158008,170157883
chr2,170175664,170175914,170175789
chr2,170184569,170184819,170184694
chr2,170219160,170219410,170219285
chr2,170219923,170220173,170220048
chr2,170319220,170319470,170319345
chr2,172399926,172400176,172400051
chr2,172401125,172401375,172401250
chr2,172401442,172401692,172401567
chr2,172433783,172434033,172433908
chr2,172440359,172440609,172440484
chr2,172926363,172926613,172926488
chr2,172927684,172927934,172927809
chr2,172937395,172937645,172937520
chr2,172977436,172977686,172977561
chr2,173018020,173018270,173018145
chr2,173023649,173023899,173023774
chr2,173026671,173026921,173026796
chr2,173046632,173046882,173046757
chr2,173053923,173054173,173054048
chr2,173083872,173084122,173083997
chr2,173085823,173086073,173085948
chr2,173377598,173377848,173377723
chr2,173409576,173409826,173409701
chr2,173436676,173436926,173436801
chr2,173452085,173452335,173452210
chr2,173469565,173469815,173469690
chr2,173469833,173470083,173469958
chr2,173534742,173534992,173534867
chr2,173586701,173586951,173586826
chr2,173795301,173795551,173795426
chr2,174076143,174076393,174076268
chr2,174077221,174077471,174077346
chr2,174473154,174473404,174473279
chr2,174517230,174517480,174517355
chr2,174602335,174602585,174602460
chr2,174612775,174613025,174612900
chr2,174614017,174614267,174614142
chr2,180024796,180025046,180024921
chr2,180171341,180171591,180171466
chr2,180276853,180277103,180276978
chr2,180701856,180702106,180701981
chr2,180725170,180725420,180725295
chr2,181187207,181187457,181187332
chr2,181219915,181220165,181220040
chr2,181319649,181319899,181319774
chr2,181365258,181365508,181365383
chr2,181410785,181411035,181410910
chr2,181601138,181601388,181601263
chr2,181706760,181707010,181706885
chr2,181837795,181838045,181837920
chr2,181864291,181864541,181864416
chr3,5576095,5576345,5576220
chr3,9004644,9004894,9004769
chr3,9153723,9153973,9153848
chr3,9249844,9250094,9249969
chr3,9853096,9853346,9853221
chr3,9853417,9853667,9853542
chr3,9863151,9863401,9863276
chr3,9865813,9866063,9865938
chr3,9887334,9887584,9887459
chr3,14611154,14611404,14611279
chr3,16183070,16183320,16183195
chr3,19163103,19163353,19163228
chr3,19258592,19258842,19258717
chr3,19319148,19319398,19319273
chr3,19429828,19430078,19429953
chr3,19430258,19430508,19430383
chr3,20034970,20035220,20035095
chr3,20104870,20105120,20104995
chr3,20198807,20199057,20198932
chr3,20222852,20223102,20222977
chr3,21911149,21911399,21911274
chr3,21917579,21917829,21917704
chr3,21936004,21936254,21936129
chr3,21952938,21953188,21953063
chr3,21953677,21953927,21953802
chr3,21955717,21955967,21955842
chr3,21961305,21961555,21961430
chr3,21961844,21962094,21961969
chr3,21963012,21963262,21963137
chr3,21987756,21988006,21987881
chr3,21988209,21988459,21988334
chr3,21991811,21992061,21991936
chr3,22076029,22076279,22076154
chr3,22076602,22076852,22076727
chr3,22077282,22077532,22077407
chr3,27153179,27153429,27153304
chr3,27153976,27154226,27154101
chr3,27285104,27285354,27285229
chr3,27330896,27331146,27331021
chr3,27458454,27458704,27458579
chr3,28263083,28263333,28263208
chr3,28264276,28264526,28264401
chr3,28402199,28402449,28402324
chr3,30952341,30952591,30952466
chr3,30965721,30965971,30965846
chr3,30995577,30995827,30995702
chr3,31057326,31057576,31057451
chr3,31061303,31061553,31061428
chr3,31093669,31093919,31093794
chr3,31094541,31094791,31094666
chr3,31094920,31095170,31095045
chr3,31095678,31095928,31095803
chr3,32397013,32397263,32397138
chr3,32708568,32708818,32708693
chr3,33799987,33800237,33800112
chr3,35754577,35754827,35754702
chr3,36000536,36000786,36000661
chr3,36060523,36060773,36060648
chr3,36065903,36066153,36066028
chr3,36854145,36854395,36854270
chr3,37204121,37204371,37204246
chr3,37639764,37640014,37639889
chr3,37654088,37654338,37654213
chr3,37758189,37758439,37758314
chr3,37769261,37769511,37769386
chr3,38280274,38280524,38280399
chr3,38497196,38497446,38497321
chr3,40745396,40745646,40745521
chr3,40846720,40846970,40846845
chr3,41564875,41565125,41565000
chr3,41565376,41565626,41565501
chr3,41566074,41566324,41566199
chr3,51276009,51276259,51276134
chr3,51277335,51277585,51277460
chr3,51340673,51340923,51340798
chr3,51559690,51559940,51559815
chr3,51560621,51560871,51560746
chr3,51636788,51637038,51636913
chr3,51654744,51654994,51654869
chr3,51745225,51745475,51745350
chr3,52000100,52000350,52000225
chr3,52029757,52030007,52029882
chr3,52102272,52102522,52102397
chr3,52104871,52105121,52104996
chr3,52267929,52268179,52268054
chr3,52343600,52343850,52343725
chr3,52396372,52396622,52396497
chr3,52411402,52411652,52411527
chr3,52458758,52459008,52458883
chr3,52555113,52555363,52555238
chr3,52572493,52572743,52572618
chr3,52618327,52618577,52618452
chr3,52622036,52622286,52622161
chr3,52634389,52634639,52634514
chr3,52643859,52644109,52643984
chr3,52647885,52648135,52648010
chr3,52670791,52671041,52670916
chr3,52790843,52791093,52790968
chr3,52840262,52840512,52840387
chr3,52840648,52840898,52840773
chr3,52878336,52878586,52878461
chr3,52929886,52930136,52930011
chr3,53462532,53462782,53462657
chr3,53463263,53463513,53463388
chr3,53463558,53463808,53463683
chr3,54399953,54400203,54400078
chr3,54692872,54693122,54692997
chr3,54709006,54709256,54709131
chr3,54723837,54724087,54723962
chr3,54724196,54724446,54724321
chr3,55438917,55439167,55439042
chr3,55743962,55744212,55744087
chr3,55746722,55746972,55746847
chr3,57651576,57651826,57651701
chr3,58414633,58414883,58414758
chr3,58416400,58416650,58416525
chr3,58525777,58526027,58525902
chr3,58576867,58577117,58576992
chr3,59080982,59081232,59081107
chr3,59101752,59102002,59101877
chr3,59260788,59261038,59260913
chr3,59702801,59703051,59702926
chr3,60413847,60414097,60413972
chr3,60472331,60472581,60472456
chr3,60472964,60473214,60473089
chr3,60478281,60478531,60478406
chr3,60481779,60482029,60481904
chr3,60486288,60486538,60486413
chr3,60486803,60487053,60486928
chr3,60496320,60496570,60496445
chr3,60501224,60501474,60501349
chr3,60516348,60516598,60516473
chr3,61363704,61363954,61363829
chr3,61364409,61364659,61364534
chr3,61409766,61410016,61409891
chr3,65392516,65392766,65392641
chr3,65958168,65958418,65958293
chr3,65974677,65974927,65974802
chr3,67430010,67430260,67430135
chr3,67463891,67464141,67464016
chr3,67582564,67582814,67582689
chr3,68677061,68677311,68677186
chr3,68784112,68784362,68784237
chr3,68787438,68787688,68787563
chr3,68830077,68830327,68830202
chr3,68974770,68975020,68974895
chr3,68975021,68975271,68975146
chr3,68981085,68981335,68981210
chr3,69004802,69005052,69004927
chr3,69041390,69041640,69041515
chr3,69127097,69127347,69127222
chr3,69156539,69156789,69156664
chr3,69159574,69159824,69159699
chr3,69205254,69205504,69205379
chr3,69205842,69206092,69205967
chr3,69316517,69316767,69316642
chr3,75498755,75499005,75498880
chr3,75556315,75556565,75556440
chr3,78964525,78964775,78964650
chr3,79177224,79177474,79177349
chr3,79178049,79178299,79178174
chr3,79181664,79181914,79181789
chr3,79253055,79253305,79253180
chr3,79567773,79568023,79567898
chr3,82357918,82358168,82358043
chr3,83791467,83791717,83791592
chr3,84040494,84040744,84040619
chr3,84065945,84066195,84066070
chr3,84582230,84582480,84582355
chr3,84582504,84582754,84582629
chr3,84654072,84654322,84654197
chr3,84666141,84666391,84666266
chr3,84678901,84679151,84679026
chr3,84680183,84680433,84680308
chr3,84681792,84682042,84681917
chr3,84715199,84715449,84715324
chr3,84814385,84814635,84814510
chr3,85195025,85195275,85195150
chr3,85573871,85574121,85573996
chr3,86103824,86104074,86103949
chr3,86142585,86142835,86142710
chr3,86224582,86224832,86224707
